date,movies,songs
20060723,"[""Golmaal: Fun Unlimited, https://en.wikipedia.org/wiki/Golmaal:_Fun_Unlimited"", ""Pirates of the Caribbean: Dead Man's Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY""]"
20060724,"[""Golmaal: Fun Unlimited, https://en.wikipedia.org/wiki/Golmaal:_Fun_Unlimited"", ""Pirates of the Caribbean: Dead Man's Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY""]"
20060725,"[""Golmaal: Fun Unlimited, https://en.wikipedia.org/wiki/Golmaal:_Fun_Unlimited"", ""Pirates of the Caribbean: Dead Man's Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY""]"
20060726,"[""Golmaal: Fun Unlimited, https://en.wikipedia.org/wiki/Golmaal:_Fun_Unlimited"", ""Pirates of the Caribbean: Dead Man's Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY""]"
20060727,"[""Golmaal: Fun Unlimited, https://en.wikipedia.org/wiki/Golmaal:_Fun_Unlimited"", ""Pirates of the Caribbean: Dead Man's Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY""]"
20060728,"[""Pirates of the Caribbean: Dead Man's Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest"", ""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060729,"[""Pirates of the Caribbean: Dead Man's Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest"", ""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060730,"[""Pirates of the Caribbean: Dead Man's Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest"", ""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060731,"[""Pirates of the Caribbean: Dead Man's Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest"", ""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060801,"[""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060802,"[""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060803,"[""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060804,"[""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)"", ""Superman Returns, https://en.wikipedia.org/wiki/Superman_Returns""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060805,"[""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)"", ""Superman Returns, https://en.wikipedia.org/wiki/Superman_Returns""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060806,"[""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)"", ""Superman Returns, https://en.wikipedia.org/wiki/Superman_Returns""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060807,"[""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)"", ""Superman Returns, https://en.wikipedia.org/wiki/Superman_Returns""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060808,"[""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)"", ""Superman Returns, https://en.wikipedia.org/wiki/Superman_Returns""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060809,"[""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)"", ""Superman Returns, https://en.wikipedia.org/wiki/Superman_Returns""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060810,"[""Omkara, https://en.wikipedia.org/wiki/Omkara_(2006_film)"", ""Superman Returns, https://en.wikipedia.org/wiki/Superman_Returns""]","[""Beedi Jalaile, https://www.youtube.com/watch?v=XLJCtZK0x5M"", ""O Saathi Re, https://www.youtube.com/watch?v=GzO2AeOm9mk"", ""Naina, https://www.youtube.com/watch?v=qG7Kms_YA5Q""]"
20060811,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060812,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060813,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060814,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060815,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060816,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060817,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060818,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060819,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060820,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060821,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060822,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060823,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060824,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060825,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna"", ""Aap Ki Khatir, https://en.wikipedia.org/wiki/Aap_Ki_Khatir_(2006_film)""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060826,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna"", ""Aap Ki Khatir, https://en.wikipedia.org/wiki/Aap_Ki_Khatir_(2006_film)""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060827,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna"", ""Aap Ki Khatir, https://en.wikipedia.org/wiki/Aap_Ki_Khatir_(2006_film)""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060828,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna"", ""Aap Ki Khatir, https://en.wikipedia.org/wiki/Aap_Ki_Khatir_(2006_film)""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060829,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna"", ""Aap Ki Khatir, https://en.wikipedia.org/wiki/Aap_Ki_Khatir_(2006_film)""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060830,"[""Kabhi Alvida Naa Kehna, https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna"", ""Aap Ki Khatir, https://en.wikipedia.org/wiki/Aap_Ki_Khatir_(2006_film)""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU""]"
20060831,"[""Aap Ki Khatir, https://en.wikipedia.org/wiki/Aap_Ki_Khatir_(2006_film)"", ""Lage Raho Munna Bhai, https://en.wikipedia.org/wiki/Lage_Raho_Munna_Bhai""]","[""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
20060901,"[""Jaane Hoga Kya, https://en.wikipedia.org/wiki/Jaane_Hoga_Kya"", ""Lage Raho Munna Bhai, https://en.wikipedia.org/wiki/Lage_Raho_Munna_Bhai""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU"", ""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
20060902,"[""Jaane Hoga Kya, https://en.wikipedia.org/wiki/Jaane_Hoga_Kya"", ""Lage Raho Munna Bhai, https://en.wikipedia.org/wiki/Lage_Raho_Munna_Bhai""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU"", ""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
20060903,"[""Jaane Hoga Kya, https://en.wikipedia.org/wiki/Jaane_Hoga_Kya"", ""Lage Raho Munna Bhai, https://en.wikipedia.org/wiki/Lage_Raho_Munna_Bhai""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU"", ""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
20060904,"[""Jaane Hoga Kya, https://en.wikipedia.org/wiki/Jaane_Hoga_Kya"", ""Lage Raho Munna Bhai, https://en.wikipedia.org/wiki/Lage_Raho_Munna_Bhai""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU"", ""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
20060905,"[""Jaane Hoga Kya, https://en.wikipedia.org/wiki/Jaane_Hoga_Kya"", ""Lage Raho Munna Bhai, https://en.wikipedia.org/wiki/Lage_Raho_Munna_Bhai""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU"", ""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
20060906,"[""Jaane Hoga Kya, https://en.wikipedia.org/wiki/Jaane_Hoga_Kya"", ""Lage Raho Munna Bhai, https://en.wikipedia.org/wiki/Lage_Raho_Munna_Bhai""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU"", ""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
20060907,"[""Jaane Hoga Kya, https://en.wikipedia.org/wiki/Jaane_Hoga_Kya"", ""Lage Raho Munna Bhai, https://en.wikipedia.org/wiki/Lage_Raho_Munna_Bhai""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU"", ""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
20060908,"[""Jaane Hoga Kya, https://en.wikipedia.org/wiki/Jaane_Hoga_Kya"", ""Naksha, https://en.wikipedia.org/wiki/Naksha""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU"", ""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
20060909,"[""Jaane Hoga Kya, https://en.wikipedia.org/wiki/Jaane_Hoga_Kya"", ""Naksha, https://en.wikipedia.org/wiki/Naksha""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU"", ""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
20060910,"[""Jaane Hoga Kya, https://en.wikipedia.org/wiki/Jaane_Hoga_Kya"", ""Naksha, https://en.wikipedia.org/wiki/Naksha""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU"", ""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
20060911,"[""Jaane Hoga Kya, https://en.wikipedia.org/wiki/Jaane_Hoga_Kya"", ""Naksha, https://en.wikipedia.org/wiki/Naksha""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU"", ""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
20060912,"[""Jaane Hoga Kya, https://en.wikipedia.org/wiki/Jaane_Hoga_Kya"", ""Naksha, https://en.wikipedia.org/wiki/Naksha""]","[""Kabhi Alvida Naa Kehna, https://www.youtube.com/watch?v=O8fIwHfZz2E"", ""Tumhi Dekho Naa, https://www.youtube.com/watch?v=DULDIS2qlCU"", ""Mitwa, https://www.youtube.com/watch?v=ru_5PA8cwkE"", ""Rock N Roll Soniye, https://www.youtube.com/watch?v=7nDKFPWbJMU"", ""Pal Pal Har Pal, https://www.youtube.com/watch?v=T53pDKTLvcY"", ""Lage Raho Munna Bhai Title Track, https://www.youtube.com/watch?v=BbwZeE1g9i0"", ""Samjho Ho hi Gaya, https://www.youtube.com/watch?v=2ytbpXX0sDg""]"
